id,Tiêu đề,Giá,Khoảng giá min,Khoảng giá max,Địa chỉ,Mô tả chi tiết,Thương hiệu,Dòng xe,Năm đăng ký,Số Km đã đi,Tình trạng,Loại xe,Dung tích xe,Xuất xứ,Chính sách bảo hành,Trọng lượng,Href,Thời gian ghi nhận,Gia_Thuc_Te_Trieu,Gia_AI_Du_Doan_Trieu,Co_Bat_Thuong,Ly_Do_Chi_Tiet
3789,"sh 150 nhập ý,số máy 110 dk 10/2012",185.000.000 đ,109.65 tr,128.72 tr,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","Xe rin chưa rớt đầu
Số máy 110 dk 10/2012
Xe chính chủ,ít đi
Biển số dễ nhìn
Ai cần liên hệ trực tiếp",Honda,SH,2012,100,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123634491.htm,2025-11-28 12:11:09,185.0,91.098976,1,Giá CAO bất thường. AI dự đoán: 91.10 tr. (Cao hơn 103%)
3792,Chia tay em Honda CL50 hàng hiếm zin 90%,55.000.000 đ,,,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","Sắp xuất cảnh đành chia tay em Honda SS50 dáng CL68, toàn bộ phụ tùng zin 90%, tuyển chọn từng món tâm huyết, trong đó có hàng Daytona, Takegawa... xe đẹp hoàn hảo, giấy tờ chính chủ đứng tên bán, sang tên hợp lệ, công chứng ngay khi giao dịch. Xin liên hệ trực tiếp xem xe, ưu tiên cho người có hiểu biết về dòng xe này. Thanks 👍",Honda,67,2012,12345,Đã sử dụng,Tay côn/Moto,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123265065.htm,2025-11-28 12:11:09,55.0,11.635484,1,Giá CAO bất thường. AI dự đoán: 11.64 tr. (Cao hơn 373%)
3797,Bán SH150 VN ABS đời 2022 odo 17k3 BS GV giá 85tr,85.000.000 đ,74.3 tr,87.23 tr,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh","- Xe đời 2022 odo 17.300 km, thắng ABS, biển số gò vấp. Xe đang Uỷ quyền 1 lần. Công chứng ngay
- Hiện trạng xe mới leng keng, máy móc nguyên rin
- Xe đang ở ninh thuận 
- Giá mong muốn 85tr AE thiện trí liên hệ mình",Honda,SH,2022,173000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123770120.htm,2025-11-28 12:11:09,85.0,53.00402,1,Giá CAO bất thường. AI dự đoán: 53.00 tr. (Cao hơn 60%)
3799,honda vario 2017 150 mẫu cũ,60.000.000 đ,51.28 tr,60.19 tr,"Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh","Chính chủ càn bán, xe nguyên zin , đang sử dụng, anh chị quan tâm liên hệ qua nhà xem xe",Honda,Vario,2017,33000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123679456.htm,2025-11-28 12:11:09,60.0,37.403023,1,Giá CAO bất thường. AI dự đoán: 37.40 tr. (Cao hơn 60%)
3801,Vario 150,48.000.000 đ,47.19 tr,55.39 tr,"Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh",Xe nhà đang sử dụng đang đứng ủy quyền lần đầu xe đi kỹ đẹp dàn áo dàn chân mới sơn đẹp leng keng . Máy có rớt làm zin êm chạy bao mạnh. Ae nào quan tâm alo trực tiếp giá không thương lượng ae cò lái tha em,Honda,Vario,2016,49000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121962255.htm,2025-11-28 12:11:09,48.0,28.013083,1,Giá CAO bất thường. AI dự đoán: 28.01 tr. (Cao hơn 71%)
3814,Honda wave 100 màu xanh xe chính chủ số Tphcm,13.500.000 đ,7.21 tr,8.46 tr,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","Honda wave A 100 màu xanh,sơn zin mới đẹp,máy êm zin nguyên thủy chưa sửa chữa(đầu-nồi chưa mở)bình kèn đề sinhan đang hoạt động tốt,xe nhà sử dụng kỹ nên còn mới,số xe Tphcm ngay chủ bán,giá 13,5 triệu công chứng được cho người mua liền",Honda,Wave,2007,25200,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123558994.htm,2025-11-28 12:11:09,13.5,6.7987328,1,Giá CAO bất thường. AI dự đoán: 6.80 tr. (Cao hơn 99%)
3818,Vespa đẹp Nhà đi kỹ. Biển số đẹp VIP,17.800.000 đ,9.74 tr,11.44 tr,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh","Vespa 125 3Vie Chính chủ. Biển số đẹp, ra công chứng uỷ quyền hay Hợp đồng mua bán sang tên nhanh.
Xe đang dùng, ít đi. Trùm mền là chính.
2 Chìa khoá zin theo xe. Bảo hành Topcom chính hãng.
Tất cả đều mới, đi dáng khá đẹp.
Mua bán xe tại nhà.
Xe đẹp, giá hợp lý. Xe dùng xin miễn tiếp cò, lái.",Piaggio,Vespa,2013,6206,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/122038429.htm,2025-11-28 12:11:09,17.8,11.390238,1,Giá CAO bất thường. AI dự đoán: 11.39 tr. (Cao hơn 56%)
3822,Cần bán nouvo 5 rc 2012 chính chủ,8.000.000 đ,5.04 tr,5.92 tr,"Phường 14, Quận Gò Vấp, Tp Hồ Chí Minh","Nhà chật cần ra đi nouvo 5 rc đk2012
Xe chạy còn mạnh tốt máy êm đề nổ, mua về chỉ việc đổ xăng chạy, xe chính chủ bao công chứng uỷ quyền cho ae.",Yamaha,Nouvo,2012,80000,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123777389.htm,2025-11-28 12:11:09,8.0,4.954831,1,Giá CAO bất thường. AI dự đoán: 4.95 tr. (Cao hơn 61%)
3826,- Piaggio Vespa Sprint 2015 Up Full iget 2021 !,34.800.000 đ,22.2 tr,26.06 tr,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","- Piaggio Vespa Sprint 2015 Up Full iget 2021 ! 
- BSTP Chính Chủ Công Chứng Sang Tên !
- Máy Móc Zin ! Êm Ru ! 
- Đồ Chơi .. Choá Led 2 Tầng iget , Hậu iget ,Cùm Mạ Crom , Baga , Nút mở yên iget ..Full Ốc Salaya ..
- Giá 34 triệu 800 hà 
- LH ***",Piaggio,Vespa,2015,1,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123771352.htm,2025-11-28 12:11:09,34.8,17.653273,1,Giá CAO bất thường. AI dự đoán: 17.65 tr. (Cao hơn 97%)
3834,SH Ý,180.000.000 đ,95.08 tr,111.62 tr,"Phường 15, Quận Gò Vấp, Tp Hồ Chí Minh",Xe chạy bình thường do không còn nhu cầu nữa cần bán lại cho những anh chị em nào cần ạ,Honda,SH,2010,5464,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123760011.htm,2025-11-28 12:11:09,180.0,91.4885,1,Giá CAO bất thường. AI dự đoán: 91.49 tr. (Cao hơn 97%)
3835,Lead 4val date cao full option tâm huyêt leng keng,59.500.000 đ,38.7 tr,45.44 tr,"Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh","Lead

Áo trà sữa
Chân chống nhôm MF
Nắp xăng Daytona xịn chế cho lead
Càng nhôm Nakhom
Ốc áo, lốc nồi, pô e , khâu ốp pô Nakhom
Khâu sàn, khâu cảng CTS
Nắp cốp trước, nắp xăng cacbon
Vỏ Pireli
Tay thắng 128
Ohlins 328 còn bảo hành đến 2026
Kit phuộc trước yss
Heo MFz moto 3
Dây dầu, ngắt 128
Đĩa 128
Khâu inox bánh trước 128
Cốt bánh trước nakhom
Nắp lọc nhớt cnc 128
Ốc hạ phuộc 128
Van vòi mfz

Tình trạng xe keng như xe hảng, xe đăng kí 2024",Honda,Lead,2024,7000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123759994.htm,2025-11-28 12:11:09,59.5,35.828384,1,Giá CAO bất thường. AI dự đoán: 35.83 tr. (Cao hơn 66%)
3837,Rebel dáng cafe 125 úp 150,25.500.000 đ,,,"Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh","Xe mới mua 1 tháng , còn keng ít chạy!!!
Giấy tờ đầy đủ 
Xe chưa vết trầy
Ae qt zalo: ***!",RebelUSA,Dòng khác,2008,50,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123751482.htm,2025-11-28 12:11:09,25.5,13.247115,1,Giá CAO bất thường. AI dự đoán: 13.25 tr. (Cao hơn 92%)
3839,furneo,24.800.000 đ,21.86 tr,25.66 tr,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","Furneo 207 bstp 9 chủ uq sang tên đều dc
Xe sơn xi mới cục máy rớt làm zin êm ru bao a e tes 
Xe lợi xăng keng về ae đổ xăng chạy
Wave s 209 bstp 9c khó khí e bán giao bộ hồ sơ cccd đủ
Máy siêu êm lợi xăng về cày bừa vô tư
MUA BÁN TRAO ĐỔI XE CŨ",Honda,Future,2007,380000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123745094.htm,2025-11-28 12:11:09,24.8,14.567228,1,Giá CAO bất thường. AI dự đoán: 14.57 tr. (Cao hơn 70%)
3846,Bán wave thái 110ME full option,46.800.000 đ,22.73 tr,26.69 tr,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh","Wave thái 110 ME bst64 9 chủ ( bao kí ) 
Em dọn full option real 
-Trợ lực ohlins real 
- Phuộc ohlins real
- MSD real 
- Excel rim căm nova vỏ dunlopT900 
— Cục máy nhẹ như xe điện 
— Bxc funeo 125 
Dọn từ trong cái sườn đi ra 
Giá chỉ 4X.xxxx bằng con wave alpha lên thôi nha ae . Xem xe sài gòn",Honda,Wave,1999,20000,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123723578.htm,2025-11-28 12:11:09,46.8,19.93164,1,Giá CAO bất thường. AI dự đoán: 19.93 tr. (Cao hơn 135%)
3856,Cần bán xe liberty như hình,3.000.000 đ,9.81 tr,11.51 tr,"Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh","Bán xe lên đời 
Liberty như hình xe chạy bình thường điện đèn kèn đề đầy đủ mua về chỉ đổ xăng mà chạy thôi .GTDD BSTP có fix ae thiện chí 
Xe đi làm đi chơi ok hết nha",Piaggio,Liberty,2015,60000,Đã sử dụng,Tay ga,100 - 175 cc,Đức,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123688923.htm,2025-11-28 12:11:09,3.0,7.040881,1,Giá RẺ bất thường. AI dự đoán: 7.04 tr. (Thấp hơn 57%)
3871,Bán xe SH 350i mới đi 3000km,125.000.000 đ,74.21 tr,87.11 tr,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","Xe SH 350i máy thái
Xe nữ đi, mới đi 3000km
Xe đẹp ko trầy xước
Xem xe tại Gò Vấp
Giá 125tr ( bớt lộc)",Honda,SH,2023,3000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123646095.htm,2025-11-28 12:11:09,125.0,71.33918,1,Giá CAO bất thường. AI dự đoán: 71.34 tr. (Cao hơn 75%)
3886,Wr155 biển sg,72.000.000 đ,43.1 tr,50.59 tr,"Phường 3, Quận Gò Vấp, Tp Hồ Chí Minh",12/2023 zin đập thùng chính chủ xem xe tại gò vấp,Yamaha,Dòng khác,2023,13000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123607568.htm,2025-11-28 12:11:09,72.0,26.671946,1,Giá CAO bất thường. AI dự đoán: 26.67 tr. (Cao hơn 170%)
3887,Chiếc xe có giấy tờ hợp lệ không nổ,2.680.000 đ,6.5 tr,7.63 tr,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh",Cần bán chiếc xe Nouvo như hình đang có giấy tờ hợp lệ xe không nổ xe còn đẹp như hình đăng xe không bị móp méo không bị bẻ gãy chỗ nào xe không nổ thì đề thấy ghêè Bán cho anh em thợ nào về sửa lại bán kiếm mấy lời bác anh em nào mua về sửa lại để đi còn cực tốt dàn áo còn cực đẹp luôn không bị bể vỡ không bị móp méo chỗ nào anh em nào cần gọi điện cho mình nhé Xin đừng nhắn tin vì mình chạy xe không trả lời tin nhắn của các bạn được Mong các bạn thông cảm nhé Mình ở hẻm 481 đường Thống Nhất phường 16 quận Gò Vấp,Yamaha,Nouvo,2017,238469,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123605074.htm,2025-11-28 12:11:09,2.68,8.182611,1,Giá RẺ bất thường. AI dự đoán: 8.18 tr. (Thấp hơn 67%)
3898,MSX chính chủ Full đồ chơi chính hãng + đồ zin,40.000.000 đ,13.8 tr,16.2 tr,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","Honda Msx125 Thái 2014 (xe dư trùm mền)
BSTP 
Ngoại hình đẹp lên full hàng chính hãng ( ko phải Thái)
Cần ra đi con msx nhập Thái như ảnh ... 
Xe đẹp như hình
Mâm cnc
Bô hotlap
Đèn led full bộ.
Hạ phuộc, ghi đông composimo
Phuộc nitron R3
Tất cả đồ chơi Auth nhập trực tiếp từ Us về.
Tặng kèm Full thùng đồ zin ( mâm + bánh, phuộc, dè sau,...)
Odo 25k ( lâu rồi ko đi nên ko nhớ chính xác)
Giá chỉ 40.000k ( trả giá đi ạ chứ ko biết bán đc giá bnhiu)
Xem xe: Gò Vấp
Liên hệ: *** ( Khánh)",Honda,MSX 125,2014,25000,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123399642.htm,2025-11-28 12:11:09,40.0,16.000462,1,Giá CAO bất thường. AI dự đoán: 16.00 tr. (Cao hơn 150%)
3912,Sắp xuất cảnh bán xe Honda 68 tâm huyết,55.000.000 đ,14.97 tr,17.58 tr,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","Sắp xuất cảnh cần nhượng lại con xe Honda 68 chính chủ đứng tên bán, BSTP mới ĐK 2020. Xe tâm huyết được chọn lọc từng món phụ tùng, toàn bộ zin 90%, nay xin chia sẻ lại cho người hữu duyên 👍",Honda,67,2020,12345,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121840585.htm,2025-11-28 12:11:09,55.0,16.973507,1,Giá CAO bất thường. AI dự đoán: 16.97 tr. (Cao hơn 224%)
3919,Vespa Primavera chính chủ biển TP 22000km,48.000.000 đ,,,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","Đổi xe cần bán lại cho ai có nhu cầu, mình người dùng không phải cửa hàng, xe có sao bán như vậy không lằng nhằng
Xe mua chính chủ 3/2021 1 đời chủ đứng bán, xe nữ chạy lòng vòng gần nhà đón con, đi chợ nên odo chuẩn 22000km bao ko tua ji hết.
Xe chính chủ công chứng sang tên 1 nốt nhạc biển TP dễ nhìn.
Mong tiếp thiện chí.",Piaggio,Primavera,2021,22000,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123514452.htm,2025-11-28 12:11:09,48.0,28.08699,1,Giá CAO bất thường. AI dự đoán: 28.09 tr. (Cao hơn 71%)
3926,"Xe 67 đã được dọn lên đồ CD zin hết, xe rất đẹp",36.000.000 đ,,,"Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","Xe rất đẹp, mới. Cục máy CD 90 zin
Không còn nhu cầu sử dụng nên thanh lý",Honda,67,1990,60000,Đã sử dụng,Xe số,Dưới 50 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123499463.htm,2025-11-28 12:11:09,36.0,22.375652,1,Giá CAO bất thường. AI dự đoán: 22.38 tr. (Cao hơn 61%)
3931,Bán xác xe Vespa,3.000.000 đ,8.39 tr,9.84 tr,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh","Chạy bình thường ,giấy tờ đầy đủ
Ae dọn lại đi",Piaggio,Vespa,2012,56000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123482251.htm,2025-11-28 12:11:09,3.0,9.817147,1,Giá RẺ bất thường. AI dự đoán: 9.82 tr. (Thấp hơn 69%)
3932,Xe Liperty 2014,4.500.000 đ,9.74 tr,11.44 tr,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh","Mình cần bán xe liperty trong hình máy êm , các chức năng còn đầy đủ , xe giá này ae hiểu dùm nha",Piaggio,Liberty,2014,15000,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123480032.htm,2025-11-28 12:11:09,4.5,11.078134,1,Giá RẺ bất thường. AI dự đoán: 11.08 tr. (Thấp hơn 59%)
3949,Xe AB 150 ABS phiên bản đặc biệt 2020,43.000.000 đ,29.9 tr,35.1 tr,"Phường 8, Quận Gò Vấp, Tp Hồ Chí Minh","Do nhu cầu đổi SH nên cần bán lại chiếc xe AB 150ABS đang đi. Xe chạy rất tốt, máy móc còn rin chưa bung lần nào, phuộc trước sau và lốp trước sau mới thay hãng mới tinh (có hoá đơn hãng honda). cần gã em nó với giá 43tr (Thương Lượng). Biển số Tp HCM. LH chính chủ.",Honda,Air Blade,2020,104000,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123449789.htm,2025-11-28 12:11:09,43.0,25.586502,1,Giá CAO bất thường. AI dự đoán: 25.59 tr. (Cao hơn 68%)
3969,"Cần bán xe Future X, FI, ít đi, đi giữ kỹ.",37.000.000 đ,25.54 tr,29.98 tr,"Phường 7, Quận Gò Vấp, Tp Hồ Chí Minh","Xe Future X FI, 2010, chính chủ, phiên bản hiếm, giữ xe kỹ, ít đi nên cần sang lại. 
Liên hệ để xem xe và giấy tờ. Giảm giá cho các bạn có thiện chí muốn mua

Miễn đăng tin lại
Cảm ơn rất nhiều các bạn đã quan tâm",Honda,Future,2010,63333,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/122062019.htm,2025-11-28 12:11:09,37.0,18.537758,1,Giá CAO bất thường. AI dự đoán: 18.54 tr. (Cao hơn 100%)
3971,Honda wave 100 màu xanh xe đầu-nồi chưa mở số TP,14.300.000 đ,7.21 tr,8.46 tr,"Phường 10, Quận Gò Vấp, Tp Hồ Chí Minh","Honda wave 100 màu xanh tem xương cá,đời cuối 2007,sơn zin mới đẹp không trầy,máy êm zin nguyên thủy chưa sửa chữa,đầu-nồi chưa mở,nhà sử dụng kỹ nên còn mới đẹp,bình kèn đề sindan đang hoạt động tốt,mua về chạy liền,số xe tphcm ngay chủ đang sd bán giá 14,3 triệu,công chứng cho người mua liền",Honda,Wave,2007,24500,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123402006.htm,2025-11-28 12:11:09,14.3,6.7987328,1,Giá CAO bất thường. AI dự đoán: 6.80 tr. (Cao hơn 110%)
3974,THANH LÝ XE VESPA LX125 2017,6.000.000 đ,36.61 tr,42.98 tr,"Phường 9, Quận Gò Vấp, Tp Hồ Chí Minh","Thanh lý xe vespa lx 125 2017 
Tình trạng xe máy bao êm bao bóc,dàn ngoài đẹp lung linh
Gtdd bstp cavet gốc 
6tr cho em nó ra đi (fix thêm xăng cộ cho ae nhanh lẹ) 
Xem xe tại cửa hàng 394 phạm văn chiêu,p9,gò vấp",Piaggio,Vespa,2018,3000,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123399052.htm,2025-11-28 12:11:09,6.0,41.707447,1,Giá RẺ bất thường. AI dự đoán: 41.71 tr. (Thấp hơn 86%)
3975,"Cần bán Jupiter năm 2013 giá 9,8tr",9.800.000 đ,7.91 tr,9.28 tr,"Phường 17, Quận Gò Vấp, Tp Hồ Chí Minh","Cần bán Yamaha Jupiter 2013 – Xe đẹp, máy êm, giá tốt!
Xe ít sử dụng, còn rất mới, máy êm ru, tay ga nhẹ, mọi chức năng hoạt động tốt.
Bảo dưỡng kỹ, thay nhớt đúng km.
Giấy tờ viết tay, bao tranh chấp.
Giá chia tay: 9,8 triệu đồng
📍 Xem xe ban ngày: Khu vực Sân bay, P2, Tân Bình
📍 Xem xe buổi tối: Nguyễn Oanh, P17, Gò Vấp
Liên hệ ngay để chốt kèo!",Yamaha,Jupiter,2013,123456,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123398337.htm,2025-11-28 12:11:09,9.8,6.2025976,1,Giá CAO bất thường. AI dự đoán: 6.20 tr. (Cao hơn 58%)
3983,Future huyền thoại - đỏ đô,42.000.000 đ,26.94 tr,31.63 tr,"Phường 1, Quận Gò Vấp, Tp Hồ Chí Minh","Xe chính hãng, xuất xứ Nhật bản, bảo quản tốt
Đời xe 2008, máy chạy êm, bền bỉ
Liên hệ: Mr. Phương : ***",Honda,Future,2008,40000,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123356677.htm,2025-11-28 12:11:09,42.0,16.063236,1,Giá CAO bất thường. AI dự đoán: 16.06 tr. (Cao hơn 161%)
3985,xe benlli 110 nội địa nhật,21.000.000 đ,11.94 tr,14.02 tr,"Phường 11, Quận Gò Vấp, Tp Hồ Chí Minh","Dư dùng cần thanh lý xe Benly 110cc như hình
Xe hoạt động bình thường
Mọi chi tiết xin liên hệ 
Anh Duy ***( Zalo mở 24/7)
Giá mong muốn 24,5",Honda,Dòng khác,2001,20,Đã sử dụng,Tay ga,50 - 100 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123370997.htm,2025-11-28 12:11:09,21.0,12.905387,1,Giá CAO bất thường. AI dự đoán: 12.91 tr. (Cao hơn 63%)
3989,Cần Bàn Ab Như Hình Full Chức Năng,1.650.000 đ,15.19 tr,17.83 tr,"Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh","Cần Bàn Xe Ab như hình full ốc salaya tình trạng tốt xe im bao mạnh, xe ủy quyền nhanh lẹ ạ. Xe bao im bao ngon ạ",Honda,Air Blade,2014,17300,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123346117.htm,2025-11-28 12:11:09,1.65,12.12257,1,Giá RẺ bất thường. AI dự đoán: 12.12 tr. (Thấp hơn 86%)
3991,Bán Xe Yamaha Chính Chủ,32.000.000 đ,,,"Phường 16, Quận Gò Vấp, Tp Hồ Chí Minh","**BÁN XE YAMAHA NMAX 155 ABS ĐỜI 2019 - BIỂN SỐ TP.HCM** 

Cần bán xe Yamaha NMAX 155 đời 2019, xe chạy bền bỉ, êm ái, tiết kiệm xăng. 

**Thông tin xe:** 
✅ **Biển số TP.HCM 9 nút** - dễ dàng sang tên 
✅ **Động cơ 155cc VVA** - mạnh mẽ, bốc, tiết kiệm nhiên liệu 
✅ **Phanh ABS trước & sau** - đảm bảo an toàn khi di chuyển 
✅ **Đã nâng cấp phuộc RCB** - êm ái hơn khi đi đường dài 
✅ **Dàn áo đẹp, máy móc zin, vận hành ổn định** 

Xe phù hợp cho ai cần một chiếc tay ga thể thao, mạnh mẽ để đi lại hằng ngày hoặc chạy tour. 

**Giá cả thương lượng nhẹ, hỗ trợ sang tên nhanh gọn.** 

**Liên hệ: [***] để xem xe tại TP.HCM.**",Yamaha,NM-X,2019,25000,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,Bảo hành hãng,> 50 kg,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/123327949.htm,2025-11-28 12:11:09,32.0,18.200544,1,Giá CAO bất thường. AI dự đoán: 18.20 tr. (Cao hơn 76%)
